,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 5, 6, 15, 16]",[7],0.9302325581395349
1,"[2, 3, 4, 5, 6, 15, 16]",[8],0.9230769230769231
2,"[2, 3, 4, 5, 6, 15, 16]",[9],0.9761904761904762
3,"[2, 3, 4, 5, 6, 15, 16]",[10],0.9591836734693877
4,"[2, 3, 4, 5, 6, 15, 16]",[11],0.5652173913043478
5,"[2, 3, 4, 5, 6, 15, 16]",[13],0.9215686274509803
6,"[2, 3, 4, 5, 6, 15, 16]",[14],0.8717948717948718
7,"[2, 3, 4, 5, 6, 15, 16]",[17],0.5277777777777778
8,"[2, 3, 4, 6, 7, 8, 9]",[5],1.0
9,"[2, 3, 4, 6, 7, 8, 9]",[10],0.9387755102040817
10,"[2, 3, 4, 6, 7, 8, 9]",[11],0.5434782608695652
11,"[2, 3, 4, 6, 7, 8, 9]",[13],0.8823529411764706
12,"[2, 3, 4, 6, 7, 8, 9]",[14],0.717948717948718
13,"[2, 3, 4, 6, 7, 8, 9]",[15],0.975
14,"[2, 3, 4, 6, 7, 8, 9]",[16],0.9574468085106383
15,"[2, 3, 4, 6, 7, 8, 9]",[17],0.5
16,"[2, 3, 8, 10, 11, 14, 15]",[4],0.9743589743589743
17,"[2, 3, 8, 10, 11, 14, 15]",[5],0.925
18,"[2, 3, 8, 10, 11, 14, 15]",[6],0.9767441860465116
19,"[2, 3, 8, 10, 11, 14, 15]",[7],0.9302325581395349
20,"[2, 3, 8, 10, 11, 14, 15]",[9],1.0
21,"[2, 3, 8, 10, 11, 14, 15]",[13],0.8823529411764706
22,"[2, 3, 8, 10, 11, 14, 15]",[16],0.9148936170212766
23,"[2, 3, 8, 10, 11, 14, 15]",[17],0.5
24,"[2, 3, 8, 10, 11, 15, 16]",[4],0.9743589743589743
25,"[2, 3, 8, 10, 11, 15, 16]",[5],0.95
26,"[2, 3, 8, 10, 11, 15, 16]",[6],0.9767441860465116
27,"[2, 3, 8, 10, 11, 15, 16]",[7],0.9302325581395349
28,"[2, 3, 8, 10, 11, 15, 16]",[9],1.0
29,"[2, 3, 8, 10, 11, 15, 16]",[13],0.8823529411764706
30,"[2, 3, 8, 10, 11, 15, 16]",[14],0.8461538461538461
31,"[2, 3, 8, 10, 11, 15, 16]",[17],0.4444444444444444
32,"[2, 4, 5, 13, 14, 15, 16]",[3],0.7222222222222222
33,"[2, 4, 5, 13, 14, 15, 16]",[6],0.9767441860465116
34,"[2, 4, 5, 13, 14, 15, 16]",[7],0.9534883720930233
35,"[2, 4, 5, 13, 14, 15, 16]",[8],0.9230769230769231
36,"[2, 4, 5, 13, 14, 15, 16]",[9],1.0
37,"[2, 4, 5, 13, 14, 15, 16]",[10],0.9795918367346939
38,"[2, 4, 5, 13, 14, 15, 16]",[11],0.6086956521739131
39,"[2, 4, 5, 13, 14, 15, 16]",[17],0.3611111111111111
40,"[3, 4, 8, 10, 11, 15, 17]",[2],0.9117647058823529
41,"[3, 4, 8, 10, 11, 15, 17]",[5],0.9
42,"[3, 4, 8, 10, 11, 15, 17]",[6],0.9767441860465116
43,"[3, 4, 8, 10, 11, 15, 17]",[7],0.9302325581395349
44,"[3, 4, 8, 10, 11, 15, 17]",[9],1.0
45,"[3, 4, 8, 10, 11, 15, 17]",[13],0.8823529411764706
46,"[3, 4, 8, 10, 11, 15, 17]",[14],0.8205128205128205
47,"[3, 4, 8, 10, 11, 15, 17]",[16],0.8723404255319149
48,"[3, 4, 8, 10, 13, 15, 17]",[2],0.9117647058823529
49,"[3, 4, 8, 10, 13, 15, 17]",[5],0.875
50,"[3, 4, 8, 10, 13, 15, 17]",[6],0.9767441860465116
51,"[3, 4, 8, 10, 13, 15, 17]",[7],0.9534883720930233
52,"[3, 4, 8, 10, 13, 15, 17]",[9],1.0
53,"[3, 4, 8, 10, 13, 15, 17]",[11],0.782608695652174
54,"[3, 4, 8, 10, 13, 15, 17]",[14],0.7692307692307693
55,"[3, 4, 8, 10, 13, 15, 17]",[16],0.9148936170212766
56,"[3, 8, 9, 10, 11, 15, 16]",[2],0.9117647058823529
57,"[3, 8, 9, 10, 11, 15, 16]",[4],0.9743589743589743
58,"[3, 8, 9, 10, 11, 15, 16]",[5],0.975
59,"[3, 8, 9, 10, 11, 15, 16]",[6],0.9767441860465116
60,"[3, 8, 9, 10, 11, 15, 16]",[7],0.9302325581395349
61,"[3, 8, 9, 10, 11, 15, 16]",[13],0.9019607843137255
62,"[3, 8, 9, 10, 11, 15, 16]",[14],0.8461538461538461
63,"[3, 8, 9, 10, 11, 15, 16]",[17],0.4444444444444444
64,"[3, 8, 10, 11, 13, 16, 17]",[2],0.9705882352941176
65,"[3, 8, 10, 11, 13, 16, 17]",[4],0.9743589743589743
66,"[3, 8, 10, 11, 13, 16, 17]",[5],0.925
67,"[3, 8, 10, 11, 13, 16, 17]",[6],0.9534883720930233
68,"[3, 8, 10, 11, 13, 16, 17]",[7],0.9302325581395349
69,"[3, 8, 10, 11, 13, 16, 17]",[9],0.9761904761904762
70,"[3, 8, 10, 11, 13, 16, 17]",[14],0.7948717948717948
71,"[3, 8, 10, 11, 13, 16, 17]",[15],1.0
72,"[3, 8, 10, 11, 14, 15, 16]",[2],0.9117647058823529
73,"[3, 8, 10, 11, 14, 15, 16]",[4],0.9743589743589743
74,"[3, 8, 10, 11, 14, 15, 16]",[5],0.95
75,"[3, 8, 10, 11, 14, 15, 16]",[6],0.9767441860465116
76,"[3, 8, 10, 11, 14, 15, 16]",[7],0.9302325581395349
77,"[3, 8, 10, 11, 14, 15, 16]",[9],1.0
78,"[3, 8, 10, 11, 14, 15, 16]",[13],0.9215686274509803
79,"[3, 8, 10, 11, 14, 15, 16]",[17],0.3888888888888889
80,"[3, 8, 10, 11, 14, 15, 17]",[2],0.9411764705882353
81,"[3, 8, 10, 11, 14, 15, 17]",[4],0.9487179487179487
82,"[3, 8, 10, 11, 14, 15, 17]",[5],0.925
83,"[3, 8, 10, 11, 14, 15, 17]",[6],0.9767441860465116
84,"[3, 8, 10, 11, 14, 15, 17]",[7],0.9302325581395349
85,"[3, 8, 10, 11, 14, 15, 17]",[9],0.9761904761904762
86,"[3, 8, 10, 11, 14, 15, 17]",[13],0.9019607843137255
87,"[3, 8, 10, 11, 14, 15, 17]",[16],0.8723404255319149
88,"[3, 8, 10, 11, 14, 16, 17]",[2],0.9411764705882353
89,"[3, 8, 10, 11, 14, 16, 17]",[4],0.9487179487179487
90,"[3, 8, 10, 11, 14, 16, 17]",[5],0.925
91,"[3, 8, 10, 11, 14, 16, 17]",[6],0.9534883720930233
92,"[3, 8, 10, 11, 14, 16, 17]",[7],0.9302325581395349
93,"[3, 8, 10, 11, 14, 16, 17]",[9],0.9761904761904762
94,"[3, 8, 10, 11, 14, 16, 17]",[13],0.9019607843137255
95,"[3, 8, 10, 11, 14, 16, 17]",[15],0.975
96,"[4, 5, 6, 9, 10, 13, 14]",[2],0.8529411764705882
97,"[4, 5, 6, 9, 10, 13, 14]",[3],0.75
98,"[4, 5, 6, 9, 10, 13, 14]",[7],0.9534883720930233
99,"[4, 5, 6, 9, 10, 13, 14]",[8],0.9230769230769231
100,"[4, 5, 6, 9, 10, 13, 14]",[11],0.6304347826086957
101,"[4, 5, 6, 9, 10, 13, 14]",[15],1.0
102,"[4, 5, 6, 9, 10, 13, 14]",[16],1.0
103,"[4, 5, 6, 9, 10, 13, 14]",[17],0.3333333333333333
104,"[4, 5, 6, 9, 13, 14, 15]",[2],0.8529411764705882
105,"[4, 5, 6, 9, 13, 14, 15]",[3],0.7222222222222222
106,"[4, 5, 6, 9, 13, 14, 15]",[7],0.9534883720930233
107,"[4, 5, 6, 9, 13, 14, 15]",[8],0.9230769230769231
108,"[4, 5, 6, 9, 13, 14, 15]",[10],0.9795918367346939
109,"[4, 5, 6, 9, 13, 14, 15]",[11],0.6086956521739131
110,"[4, 5, 6, 9, 13, 14, 15]",[16],1.0
111,"[4, 5, 6, 9, 13, 14, 15]",[17],0.3055555555555556
112,"[4, 5, 6, 10, 13, 14, 15]",[2],0.8529411764705882
113,"[4, 5, 6, 10, 13, 14, 15]",[3],0.7222222222222222
114,"[4, 5, 6, 10, 13, 14, 15]",[7],0.9534883720930233
115,"[4, 5, 6, 10, 13, 14, 15]",[8],0.9230769230769231
116,"[4, 5, 6, 10, 13, 14, 15]",[9],1.0
117,"[4, 5, 6, 10, 13, 14, 15]",[11],0.6739130434782609
118,"[4, 5, 6, 10, 13, 14, 15]",[16],1.0
119,"[4, 5, 6, 10, 13, 14, 15]",[17],0.3333333333333333
120,"[4, 5, 10, 13, 14, 15, 16]",[2],0.8529411764705882
121,"[4, 5, 10, 13, 14, 15, 16]",[3],0.7222222222222222
122,"[4, 5, 10, 13, 14, 15, 16]",[6],1.0
123,"[4, 5, 10, 13, 14, 15, 16]",[7],0.9534883720930233
124,"[4, 5, 10, 13, 14, 15, 16]",[8],0.9230769230769231
125,"[4, 5, 10, 13, 14, 15, 16]",[9],1.0
126,"[4, 5, 10, 13, 14, 15, 16]",[11],0.6304347826086957
127,"[4, 5, 10, 13, 14, 15, 16]",[17],0.3333333333333333
128,"[5, 6, 9, 10, 13, 14, 15]",[2],0.8529411764705882
129,"[5, 6, 9, 10, 13, 14, 15]",[3],0.7222222222222222
130,"[5, 6, 9, 10, 13, 14, 15]",[4],1.0
131,"[5, 6, 9, 10, 13, 14, 15]",[7],0.9534883720930233
132,"[5, 6, 9, 10, 13, 14, 15]",[8],0.9230769230769231
133,"[5, 6, 9, 10, 13, 14, 15]",[11],0.6304347826086957
134,"[5, 6, 9, 10, 13, 14, 15]",[16],1.0
135,"[5, 6, 9, 10, 13, 14, 15]",[17],0.3333333333333333
