,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 8, 10]","[5, 6, 7, 9, 16]",0.8121019108280255
1,"[2, 3, 4, 8, 11]","[5, 6, 7, 9, 16]",0.7484076433121019
2,"[2, 3, 4, 8, 13]","[5, 6, 7, 9, 16]",0.8535031847133758
3,"[2, 3, 4, 8, 14]","[5, 6, 7, 9, 16]",0.767515923566879
4,"[2, 3, 4, 8, 15]","[5, 6, 7, 9, 16]",0.8280254777070064
5,"[2, 3, 4, 8, 17]","[5, 6, 7, 9, 16]",0.7611464968152867
6,"[2, 3, 4, 10, 11]","[5, 6, 7, 9, 16]",0.7866242038216561
7,"[2, 3, 4, 10, 13]","[5, 6, 7, 9, 16]",0.8184713375796179
8,"[2, 3, 4, 10, 14]","[5, 6, 7, 9, 16]",0.7802547770700637
9,"[2, 3, 4, 10, 15]","[5, 6, 7, 9, 16]",0.821656050955414
10,"[2, 3, 4, 10, 17]","[5, 6, 7, 9, 16]",0.7611464968152867
11,"[2, 3, 4, 11, 13]","[5, 6, 7, 9, 16]",0.7611464968152867
12,"[2, 3, 4, 11, 14]","[5, 6, 7, 9, 16]",0.7197452229299363
13,"[2, 3, 4, 11, 15]","[5, 6, 7, 9, 16]",0.7929936305732485
14,"[2, 3, 4, 11, 17]","[5, 6, 7, 9, 16]",0.7070063694267515
15,"[2, 3, 4, 13, 14]","[5, 6, 7, 9, 16]",0.7929936305732485
16,"[2, 3, 4, 13, 15]","[5, 6, 7, 9, 16]",0.7898089171974523
17,"[2, 3, 4, 13, 17]","[5, 6, 7, 9, 16]",0.7707006369426752
18,"[2, 3, 4, 14, 15]","[5, 6, 7, 9, 16]",0.7993630573248408
19,"[2, 3, 4, 14, 17]","[5, 6, 7, 9, 16]",0.7356687898089171
20,"[2, 3, 4, 15, 17]","[5, 6, 7, 9, 16]",0.7834394904458599
21,"[2, 3, 8, 10, 11]","[5, 6, 7, 9, 16]",0.8089171974522293
22,"[2, 3, 8, 10, 13]","[5, 6, 7, 9, 16]",0.8184713375796179
23,"[2, 3, 8, 10, 14]","[5, 6, 7, 9, 16]",0.7866242038216561
24,"[2, 3, 8, 10, 15]","[5, 6, 7, 9, 16]",0.8089171974522293
25,"[2, 3, 8, 10, 17]","[5, 6, 7, 9, 16]",0.7707006369426752
26,"[2, 3, 8, 11, 13]","[5, 6, 7, 9, 16]",0.8248407643312102
27,"[2, 3, 8, 11, 14]","[5, 6, 7, 9, 16]",0.7356687898089171
28,"[2, 3, 8, 11, 15]","[5, 6, 7, 9, 16]",0.8343949044585988
29,"[2, 3, 8, 11, 17]","[5, 6, 7, 9, 16]",0.732484076433121
30,"[2, 3, 8, 13, 14]","[5, 6, 7, 9, 16]",0.8057324840764332
31,"[2, 3, 8, 13, 15]","[5, 6, 7, 9, 16]",0.8343949044585988
32,"[2, 3, 8, 13, 17]","[5, 6, 7, 9, 16]",0.7993630573248408
33,"[2, 3, 8, 14, 15]","[5, 6, 7, 9, 16]",0.8439490445859873
34,"[2, 3, 8, 14, 17]","[5, 6, 7, 9, 16]",0.7229299363057324
35,"[2, 3, 8, 15, 17]","[5, 6, 7, 9, 16]",0.7738853503184714
36,"[2, 3, 10, 11, 13]","[5, 6, 7, 9, 16]",0.8057324840764332
37,"[2, 3, 10, 11, 14]","[5, 6, 7, 9, 16]",0.7484076433121019
38,"[2, 3, 10, 11, 15]","[5, 6, 7, 9, 16]",0.8248407643312102
39,"[2, 3, 10, 11, 17]","[5, 6, 7, 9, 16]",0.732484076433121
40,"[2, 3, 10, 13, 14]","[5, 6, 7, 9, 16]",0.7898089171974523
41,"[2, 3, 10, 13, 15]","[5, 6, 7, 9, 16]",0.7898089171974523
42,"[2, 3, 10, 13, 17]","[5, 6, 7, 9, 16]",0.7961783439490446
43,"[2, 3, 10, 14, 15]","[5, 6, 7, 9, 16]",0.7866242038216561
44,"[2, 3, 10, 14, 17]","[5, 6, 7, 9, 16]",0.7229299363057324
45,"[2, 3, 10, 15, 17]","[5, 6, 7, 9, 16]",0.7643312101910829
46,"[2, 3, 11, 13, 14]","[5, 6, 7, 9, 16]",0.7484076433121019
47,"[2, 3, 11, 13, 15]","[5, 6, 7, 9, 16]",0.7961783439490446
48,"[2, 3, 11, 13, 17]","[5, 6, 7, 9, 16]",0.7515923566878981
49,"[2, 3, 11, 14, 15]","[5, 6, 7, 9, 16]",0.7643312101910829
50,"[2, 3, 11, 14, 17]","[5, 6, 7, 9, 16]",0.6847133757961783
51,"[2, 3, 11, 15, 17]","[5, 6, 7, 9, 16]",0.7356687898089171
52,"[2, 3, 13, 14, 15]","[5, 6, 7, 9, 16]",0.802547770700637
53,"[2, 3, 13, 14, 17]","[5, 6, 7, 9, 16]",0.7292993630573248
