,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.9044585987261147
1,"[2, 3, 4, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8535031847133758
2,"[2, 3, 4, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8885350318471338
3,"[2, 3, 4, 8, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8980891719745223
4,"[2, 3, 4, 8, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8757961783439491
5,"[2, 3, 4, 8, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8535031847133758
6,"[2, 3, 4, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8407643312101911
7,"[2, 3, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8503184713375797
8,"[2, 4, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8598726114649682
9,"[3, 4, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.856687898089172
