,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 6, 7, 8, 9]",[2],1.0
1,"[2, 3, 4, 6, 7, 8, 9]",[3],1.0
2,"[2, 3, 4, 6, 7, 8, 9]",[4],1.0
3,"[2, 3, 4, 6, 7, 8, 9]",[5],0.975
4,"[2, 3, 4, 6, 7, 8, 9]",[6],1.0
5,"[2, 3, 4, 6, 7, 8, 9]",[7],1.0
6,"[2, 3, 4, 6, 7, 8, 9]",[8],1.0
7,"[2, 3, 4, 6, 7, 8, 9]",[9],1.0
8,"[2, 3, 4, 6, 7, 8, 9]",[10],0.9183673469387755
9,"[2, 3, 4, 6, 7, 8, 9]",[11],0.5652173913043478
10,"[2, 3, 4, 6, 7, 8, 9]",[13],0.8823529411764706
11,"[2, 3, 4, 6, 7, 8, 9]",[14],0.6666666666666666
12,"[2, 3, 4, 6, 7, 8, 9]",[15],0.975
13,"[2, 3, 4, 6, 7, 8, 9]",[16],0.9787234042553191
14,"[2, 3, 4, 6, 7, 8, 9]",[17],0.3333333333333333
15,"[2, 3, 8, 10, 11, 15, 16]",[2],1.0
16,"[2, 3, 8, 10, 11, 15, 16]",[3],1.0
17,"[2, 3, 8, 10, 11, 15, 16]",[4],0.9743589743589743
18,"[2, 3, 8, 10, 11, 15, 16]",[5],0.95
19,"[2, 3, 8, 10, 11, 15, 16]",[6],0.9767441860465116
20,"[2, 3, 8, 10, 11, 15, 16]",[7],0.9534883720930233
21,"[2, 3, 8, 10, 11, 15, 16]",[8],1.0
22,"[2, 3, 8, 10, 11, 15, 16]",[9],1.0
23,"[2, 3, 8, 10, 11, 15, 16]",[10],1.0
24,"[2, 3, 8, 10, 11, 15, 16]",[11],1.0
25,"[2, 3, 8, 10, 11, 15, 16]",[13],0.9019607843137255
26,"[2, 3, 8, 10, 11, 15, 16]",[14],0.8461538461538461
27,"[2, 3, 8, 10, 11, 15, 16]",[15],1.0
28,"[2, 3, 8, 10, 11, 15, 16]",[16],1.0
29,"[2, 3, 8, 10, 11, 15, 16]",[17],0.5277777777777778
30,"[2, 3, 8, 10, 11, 15, 17]",[2],1.0
31,"[2, 3, 8, 10, 11, 15, 17]",[3],1.0
32,"[2, 3, 8, 10, 11, 15, 17]",[4],0.9743589743589743
33,"[2, 3, 8, 10, 11, 15, 17]",[5],0.95
34,"[2, 3, 8, 10, 11, 15, 17]",[6],0.9534883720930233
35,"[2, 3, 8, 10, 11, 15, 17]",[7],0.9302325581395349
36,"[2, 3, 8, 10, 11, 15, 17]",[8],1.0
37,"[2, 3, 8, 10, 11, 15, 17]",[9],1.0
38,"[2, 3, 8, 10, 11, 15, 17]",[10],1.0
39,"[2, 3, 8, 10, 11, 15, 17]",[11],1.0
40,"[2, 3, 8, 10, 11, 15, 17]",[13],0.8823529411764706
41,"[2, 3, 8, 10, 11, 15, 17]",[14],0.7948717948717948
42,"[2, 3, 8, 10, 11, 15, 17]",[15],1.0
43,"[2, 3, 8, 10, 11, 15, 17]",[16],0.8723404255319149
44,"[2, 3, 8, 10, 11, 15, 17]",[17],1.0
45,"[2, 4, 5, 6, 9, 13, 15]",[2],1.0
46,"[2, 4, 5, 6, 9, 13, 15]",[3],0.7222222222222222
47,"[2, 4, 5, 6, 9, 13, 15]",[4],1.0
48,"[2, 4, 5, 6, 9, 13, 15]",[5],1.0
49,"[2, 4, 5, 6, 9, 13, 15]",[6],1.0
50,"[2, 4, 5, 6, 9, 13, 15]",[7],0.9767441860465116
51,"[2, 4, 5, 6, 9, 13, 15]",[8],0.9230769230769231
52,"[2, 4, 5, 6, 9, 13, 15]",[9],1.0
53,"[2, 4, 5, 6, 9, 13, 15]",[10],0.9591836734693877
54,"[2, 4, 5, 6, 9, 13, 15]",[11],0.6304347826086957
55,"[2, 4, 5, 6, 9, 13, 15]",[13],1.0
56,"[2, 4, 5, 6, 9, 13, 15]",[14],0.8974358974358975
57,"[2, 4, 5, 6, 9, 13, 15]",[15],1.0
58,"[2, 4, 5, 6, 9, 13, 15]",[16],0.9361702127659575
59,"[2, 4, 5, 6, 9, 13, 15]",[17],0.19444444444444445
60,"[2, 4, 5, 6, 9, 14, 15]",[2],1.0
61,"[2, 4, 5, 6, 9, 14, 15]",[3],0.6666666666666666
62,"[2, 4, 5, 6, 9, 14, 15]",[4],1.0
63,"[2, 4, 5, 6, 9, 14, 15]",[5],1.0
64,"[2, 4, 5, 6, 9, 14, 15]",[6],1.0
65,"[2, 4, 5, 6, 9, 14, 15]",[7],0.9069767441860465
66,"[2, 4, 5, 6, 9, 14, 15]",[8],0.8717948717948718
67,"[2, 4, 5, 6, 9, 14, 15]",[9],1.0
68,"[2, 4, 5, 6, 9, 14, 15]",[10],0.9795918367346939
69,"[2, 4, 5, 6, 9, 14, 15]",[11],0.5869565217391305
70,"[2, 4, 5, 6, 9, 14, 15]",[13],0.9215686274509803
71,"[2, 4, 5, 6, 9, 14, 15]",[14],1.0
72,"[2, 4, 5, 6, 9, 14, 15]",[15],1.0
73,"[2, 4, 5, 6, 9, 14, 15]",[16],0.9787234042553191
74,"[2, 4, 5, 6, 9, 14, 15]",[17],0.3333333333333333
75,"[2, 5, 6, 9, 13, 14, 15]",[2],1.0
76,"[2, 5, 6, 9, 13, 14, 15]",[3],0.7222222222222222
77,"[2, 5, 6, 9, 13, 14, 15]",[4],1.0
78,"[2, 5, 6, 9, 13, 14, 15]",[5],1.0
79,"[2, 5, 6, 9, 13, 14, 15]",[6],1.0
80,"[2, 5, 6, 9, 13, 14, 15]",[7],0.9534883720930233
81,"[2, 5, 6, 9, 13, 14, 15]",[8],0.9487179487179487
82,"[2, 5, 6, 9, 13, 14, 15]",[9],1.0
83,"[2, 5, 6, 9, 13, 14, 15]",[10],0.9795918367346939
84,"[2, 5, 6, 9, 13, 14, 15]",[11],0.6086956521739131
85,"[2, 5, 6, 9, 13, 14, 15]",[13],1.0
86,"[2, 5, 6, 9, 13, 14, 15]",[14],1.0
87,"[2, 5, 6, 9, 13, 14, 15]",[15],1.0
88,"[2, 5, 6, 9, 13, 14, 15]",[16],0.9787234042553191
89,"[2, 5, 6, 9, 13, 14, 15]",[17],0.3611111111111111
90,"[3, 4, 8, 10, 11, 13, 15]",[2],0.9411764705882353
91,"[3, 4, 8, 10, 11, 13, 15]",[3],1.0
92,"[3, 4, 8, 10, 11, 13, 15]",[4],1.0
93,"[3, 4, 8, 10, 11, 13, 15]",[5],0.975
