,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 8, 10, 11, 13, 14]","[5, 6, 7, 9, 16]",0.8248407643312102
1,"[2, 3, 4, 8, 10, 11, 13, 15]","[5, 6, 7, 9, 16]",0.8121019108280255
2,"[2, 3, 4, 8, 10, 11, 13, 17]","[5, 6, 7, 9, 16]",0.767515923566879
3,"[2, 3, 4, 8, 10, 11, 14, 15]","[5, 6, 7, 9, 16]",0.7643312101910829
4,"[2, 3, 4, 8, 10, 11, 14, 17]","[5, 6, 7, 9, 16]",0.7070063694267515
5,"[2, 3, 4, 8, 10, 11, 15, 17]","[5, 6, 7, 9, 16]",0.8407643312101911
6,"[2, 3, 4, 8, 10, 13, 14, 15]","[5, 6, 7, 9, 16]",0.7484076433121019
7,"[2, 3, 4, 8, 10, 13, 14, 17]","[5, 6, 7, 9, 16]",0.7356687898089171
8,"[2, 3, 4, 8, 10, 13, 15, 17]","[5, 6, 7, 9, 16]",0.802547770700637
9,"[2, 3, 4, 8, 10, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7802547770700637
10,"[2, 3, 4, 8, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.7866242038216561
11,"[2, 3, 4, 8, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.7515923566878981
12,"[2, 3, 4, 8, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8152866242038217
13,"[2, 3, 4, 8, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7484076433121019
14,"[2, 3, 4, 8, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7452229299363057
15,"[2, 3, 4, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8471337579617835
16,"[2, 3, 4, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8343949044585988
17,"[2, 3, 4, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8152866242038217
18,"[2, 3, 4, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8248407643312102
19,"[2, 3, 4, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8343949044585988
20,"[2, 3, 4, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7770700636942676
21,"[2, 3, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.7579617834394905
22,"[2, 3, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.7547770700636943
23,"[2, 3, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.7229299363057324
24,"[2, 3, 8, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7770700636942676
25,"[2, 3, 8, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7802547770700637
26,"[2, 3, 8, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8089171974522293
27,"[2, 3, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7133757961783439
28,"[2, 4, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.802547770700637
29,"[2, 4, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8184713375796179
30,"[2, 4, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.7547770700636943
31,"[2, 4, 8, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7707006369426752
32,"[2, 4, 8, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7834394904458599
33,"[2, 4, 8, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7038216560509554
34,"[2, 4, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7993630573248408
35,"[2, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7547770700636943
36,"[3, 4, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.7802547770700637
37,"[3, 4, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8439490445859873
38,"[3, 4, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.7579617834394905
39,"[3, 4, 8, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7738853503184714
40,"[3, 4, 8, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7515923566878981
41,"[3, 4, 8, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7866242038216561
42,"[3, 4, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.767515923566879
43,"[3, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7133757961783439
44,"[4, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7643312101910829
