,subjects_in_train,subjects_in_test,acc
0,"[3, 4, 8, 11, 14, 16, 17]",[2],0.8529411764705882
1,"[3, 4, 8, 11, 14, 16, 17]",[5],0.85
2,"[3, 4, 8, 11, 14, 16, 17]",[6],1.0
3,"[3, 4, 8, 11, 14, 16, 17]",[7],0.9534883720930233
4,"[3, 4, 8, 11, 14, 16, 17]",[9],0.9761904761904762
5,"[3, 4, 8, 11, 14, 16, 17]",[10],0.8979591836734694
6,"[3, 4, 8, 11, 14, 16, 17]",[13],0.8823529411764706
7,"[3, 4, 8, 11, 14, 16, 17]",[15],0.975
8,"[3, 4, 6, 8, 10, 11, 15]",[2],0.8823529411764706
9,"[3, 4, 6, 8, 10, 11, 15]",[5],0.975
10,"[3, 4, 6, 8, 10, 11, 15]",[7],0.9534883720930233
11,"[3, 4, 6, 8, 10, 11, 15]",[9],1.0
12,"[3, 4, 6, 8, 10, 11, 15]",[13],0.9411764705882353
13,"[3, 4, 6, 8, 10, 11, 15]",[14],0.8974358974358975
14,"[3, 4, 6, 8, 10, 11, 15]",[16],1.0
15,"[3, 4, 6, 8, 10, 11, 15]",[17],0.25
16,"[3, 8, 9, 10, 11, 13, 14]",[2],0.9117647058823529
17,"[3, 8, 9, 10, 11, 13, 14]",[4],0.9743589743589743
18,"[3, 8, 9, 10, 11, 13, 14]",[5],0.95
19,"[3, 8, 9, 10, 11, 13, 14]",[6],0.9767441860465116
20,"[3, 8, 9, 10, 11, 13, 14]",[7],0.9534883720930233
21,"[3, 8, 9, 10, 11, 13, 14]",[15],1.0
22,"[3, 8, 9, 10, 11, 13, 14]",[16],1.0
23,"[3, 8, 9, 10, 11, 13, 14]",[17],0.3333333333333333
24,"[4, 8, 9, 11, 14, 16, 17]",[2],0.8529411764705882
25,"[4, 8, 9, 11, 14, 16, 17]",[3],0.7222222222222222
26,"[4, 8, 9, 11, 14, 16, 17]",[5],0.925
27,"[4, 8, 9, 11, 14, 16, 17]",[6],0.9767441860465116
28,"[4, 8, 9, 11, 14, 16, 17]",[7],0.9534883720930233
29,"[4, 8, 9, 11, 14, 16, 17]",[10],0.9387755102040817
30,"[4, 8, 9, 11, 14, 16, 17]",[13],0.9019607843137255
31,"[4, 8, 9, 11, 14, 16, 17]",[15],0.95
32,"[3, 5, 6, 8, 11, 14, 17]",[2],0.9411764705882353
33,"[3, 5, 6, 8, 11, 14, 17]",[4],0.9743589743589743
34,"[3, 5, 6, 8, 11, 14, 17]",[7],0.9534883720930233
35,"[3, 5, 6, 8, 11, 14, 17]",[9],0.9761904761904762
36,"[3, 5, 6, 8, 11, 14, 17]",[10],0.8367346938775511
37,"[3, 5, 6, 8, 11, 14, 17]",[13],0.8823529411764706
38,"[3, 5, 6, 8, 11, 14, 17]",[15],0.975
39,"[3, 5, 6, 8, 11, 14, 17]",[16],0.8936170212765957
40,"[3, 4, 7, 9, 11, 14, 16]",[2],0.9117647058823529
41,"[3, 4, 7, 9, 11, 14, 16]",[5],0.95
42,"[3, 4, 7, 9, 11, 14, 16]",[6],0.9767441860465116
43,"[3, 4, 7, 9, 11, 14, 16]",[8],0.8461538461538461
44,"[3, 4, 7, 9, 11, 14, 16]",[10],0.9591836734693877
45,"[3, 4, 7, 9, 11, 14, 16]",[13],0.9411764705882353
46,"[3, 4, 7, 9, 11, 14, 16]",[15],1.0
47,"[3, 4, 7, 9, 11, 14, 16]",[17],0.3888888888888889
48,"[3, 5, 8, 11, 13, 14, 17]",[2],0.9117647058823529
49,"[3, 5, 8, 11, 13, 14, 17]",[4],0.9743589743589743
50,"[3, 5, 8, 11, 13, 14, 17]",[6],1.0
51,"[3, 5, 8, 11, 13, 14, 17]",[7],0.9534883720930233
52,"[3, 5, 8, 11, 13, 14, 17]",[9],0.9761904761904762
53,"[3, 5, 8, 11, 13, 14, 17]",[10],0.8163265306122449
54,"[3, 5, 8, 11, 13, 14, 17]",[15],1.0
55,"[3, 5, 8, 11, 13, 14, 17]",[16],0.8936170212765957
56,"[3, 4, 5, 6, 8, 11, 17]",[2],0.8823529411764706
57,"[3, 4, 5, 6, 8, 11, 17]",[7],0.9534883720930233
58,"[3, 4, 5, 6, 8, 11, 17]",[9],1.0
59,"[3, 4, 5, 6, 8, 11, 17]",[10],0.8571428571428571
