,subjects_in_train,subjects_in_test,acc
0,[2],"[3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",0.5847457627118644
1,[3],"[2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",0.7278911564625851
2,[4],"[2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",0.8341880341880342
3,[5],"[2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",0.815068493150685
4,[6],"[2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",0.8364888123924269
5,[7],"[2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17]",0.6351118760757315
6,[8],"[2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17]",0.6752136752136753
7,[9],"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",0.7938144329896907
8,[10],"[2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17]",0.7547826086956522
9,[11],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17]",0.49653979238754326
10,[13],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17]",0.525305410122164
11,[14],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17]",0.5897435897435898
12,[15],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17]",0.5496575342465754
13,[16],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17]",0.7902946273830156
14,[17],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16]",0.49829931972789115
