,subjects_in_train,subjects_in_test,acc
0,"[2, 3]","[5, 6, 7, 9, 16]",0.6242038216560509
1,"[2, 4]","[5, 6, 7, 9, 16]",0.7261146496815286
2,"[2, 8]","[5, 6, 7, 9, 16]",0.6719745222929936
3,"[2, 10]","[5, 6, 7, 9, 16]",0.821656050955414
4,"[2, 11]","[5, 6, 7, 9, 16]",0.7101910828025477
5,"[2, 13]","[5, 6, 7, 9, 16]",0.7738853503184714
6,"[2, 14]","[5, 6, 7, 9, 16]",0.7420382165605095
7,"[2, 15]","[5, 6, 7, 9, 16]",0.7611464968152867
8,"[2, 17]","[5, 6, 7, 9, 16]",0.6815286624203821
9,"[3, 4]","[5, 6, 7, 9, 16]",0.5573248407643312
10,"[3, 8]","[5, 6, 7, 9, 16]",0.5509554140127388
11,"[3, 10]","[5, 6, 7, 9, 16]",0.7292993630573248
12,"[3, 11]","[5, 6, 7, 9, 16]",0.6719745222929936
13,"[3, 13]","[5, 6, 7, 9, 16]",0.767515923566879
14,"[3, 14]","[5, 6, 7, 9, 16]",0.6242038216560509
15,"[3, 15]","[5, 6, 7, 9, 16]",0.7547770700636943
16,"[3, 17]","[5, 6, 7, 9, 16]",0.39171974522292996
17,"[4, 8]","[5, 6, 7, 9, 16]",0.6337579617834395
18,"[4, 10]","[5, 6, 7, 9, 16]",0.7515923566878981
19,"[4, 11]","[5, 6, 7, 9, 16]",0.6019108280254777
20,"[4, 13]","[5, 6, 7, 9, 16]",0.8057324840764332
21,"[4, 14]","[5, 6, 7, 9, 16]",0.6305732484076433
22,"[4, 15]","[5, 6, 7, 9, 16]",0.7738853503184714
23,"[4, 17]","[5, 6, 7, 9, 16]",0.5764331210191083
24,"[8, 10]","[5, 6, 7, 9, 16]",0.8121019108280255
25,"[8, 11]","[5, 6, 7, 9, 16]",0.6528662420382165
26,"[8, 13]","[5, 6, 7, 9, 16]",0.8471337579617835
27,"[8, 14]","[5, 6, 7, 9, 16]",0.6528662420382165
28,"[8, 15]","[5, 6, 7, 9, 16]",0.7929936305732485
29,"[8, 17]","[5, 6, 7, 9, 16]",0.5573248407643312
30,"[10, 11]","[5, 6, 7, 9, 16]",0.802547770700637
31,"[10, 13]","[5, 6, 7, 9, 16]",0.8407643312101911
32,"[10, 14]","[5, 6, 7, 9, 16]",0.7834394904458599
33,"[10, 15]","[5, 6, 7, 9, 16]",0.8248407643312102
34,"[10, 17]","[5, 6, 7, 9, 16]",0.7006369426751592
35,"[11, 13]","[5, 6, 7, 9, 16]",0.7961783439490446
36,"[11, 14]","[5, 6, 7, 9, 16]",0.7229299363057324
37,"[11, 15]","[5, 6, 7, 9, 16]",0.7961783439490446
38,"[11, 17]","[5, 6, 7, 9, 16]",0.6656050955414012
39,"[13, 14]","[5, 6, 7, 9, 16]",0.7929936305732485
40,"[13, 15]","[5, 6, 7, 9, 16]",0.8089171974522293
41,"[13, 17]","[5, 6, 7, 9, 16]",0.7133757961783439
42,"[14, 15]","[5, 6, 7, 9, 16]",0.7611464968152867
43,"[14, 17]","[5, 6, 7, 9, 16]",0.5159235668789809
44,"[15, 17]","[5, 6, 7, 9, 16]",0.7197452229299363
