,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.7866242038216561
1,"[2, 3, 4, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8121019108280255
2,"[2, 3, 4, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.7802547770700637
3,"[2, 3, 4, 8, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7643312101910829
4,"[2, 3, 4, 8, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7961783439490446
5,"[2, 3, 4, 8, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7101910828025477
6,"[2, 3, 4, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7834394904458599
7,"[2, 3, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7388535031847133
8,"[2, 4, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7738853503184714
9,"[3, 4, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7866242038216561
