,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 8, 10]","[5, 6, 7, 9, 16]",0.6656050955414012
1,"[2, 3, 4, 8, 11]","[5, 6, 7, 9, 16]",0.643312101910828
2,"[2, 3, 4, 8, 13]","[5, 6, 7, 9, 16]",0.589171974522293
3,"[2, 3, 4, 8, 14]","[5, 6, 7, 9, 16]",0.732484076433121
4,"[2, 3, 4, 8, 15]","[5, 6, 7, 9, 16]",0.732484076433121
5,"[2, 3, 4, 8, 17]","[5, 6, 7, 9, 16]",0.5923566878980892
6,"[2, 3, 4, 10, 11]","[5, 6, 7, 9, 16]",0.6815286624203821
7,"[2, 3, 4, 10, 13]","[5, 6, 7, 9, 16]",0.7515923566878981
8,"[2, 3, 4, 10, 14]","[5, 6, 7, 9, 16]",0.7515923566878981
9,"[2, 3, 4, 10, 15]","[5, 6, 7, 9, 16]",0.7038216560509554
10,"[2, 3, 4, 10, 17]","[5, 6, 7, 9, 16]",0.678343949044586
11,"[2, 3, 4, 11, 13]","[5, 6, 7, 9, 16]",0.7643312101910829
12,"[2, 3, 4, 11, 14]","[5, 6, 7, 9, 16]",0.678343949044586
13,"[2, 3, 4, 11, 15]","[5, 6, 7, 9, 16]",0.732484076433121
14,"[2, 3, 4, 11, 17]","[5, 6, 7, 9, 16]",0.6178343949044586
15,"[2, 3, 4, 13, 14]","[5, 6, 7, 9, 16]",0.7165605095541401
16,"[2, 3, 4, 13, 15]","[5, 6, 7, 9, 16]",0.732484076433121
17,"[2, 3, 4, 13, 17]","[5, 6, 7, 9, 16]",0.7165605095541401
18,"[2, 3, 4, 14, 15]","[5, 6, 7, 9, 16]",0.7738853503184714
19,"[2, 3, 4, 14, 17]","[5, 6, 7, 9, 16]",0.6464968152866242
20,"[2, 3, 4, 15, 17]","[5, 6, 7, 9, 16]",0.7707006369426752
21,"[2, 3, 8, 10, 11]","[5, 6, 7, 9, 16]",0.7356687898089171
