,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 8]","[5, 6, 7, 9, 16]",0.643312101910828
1,"[2, 3, 4, 10]","[5, 6, 7, 9, 16]",0.7356687898089171
2,"[2, 3, 4, 11]","[5, 6, 7, 9, 16]",0.6528662420382165
3,"[2, 3, 4, 13]","[5, 6, 7, 9, 16]",0.7707006369426752
4,"[2, 3, 4, 14]","[5, 6, 7, 9, 16]",0.7006369426751592
5,"[2, 3, 4, 15]","[5, 6, 7, 9, 16]",0.732484076433121
6,"[2, 3, 4, 17]","[5, 6, 7, 9, 16]",0.6178343949044586
7,"[2, 3, 8, 10]","[5, 6, 7, 9, 16]",0.7770700636942676
8,"[2, 3, 8, 11]","[5, 6, 7, 9, 16]",0.6687898089171974
9,"[2, 3, 8, 13]","[5, 6, 7, 9, 16]",0.802547770700637
10,"[2, 3, 8, 14]","[5, 6, 7, 9, 16]",0.6687898089171974
11,"[2, 3, 8, 15]","[5, 6, 7, 9, 16]",0.7420382165605095
12,"[2, 3, 8, 17]","[5, 6, 7, 9, 16]",0.6210191082802548
13,"[2, 3, 10, 11]","[5, 6, 7, 9, 16]",0.767515923566879
14,"[2, 3, 10, 13]","[5, 6, 7, 9, 16]",0.802547770700637
15,"[2, 3, 10, 14]","[5, 6, 7, 9, 16]",0.732484076433121
16,"[2, 3, 10, 15]","[5, 6, 7, 9, 16]",0.7834394904458599
17,"[2, 3, 10, 17]","[5, 6, 7, 9, 16]",0.7643312101910829
18,"[2, 3, 11, 13]","[5, 6, 7, 9, 16]",0.7738853503184714
19,"[2, 3, 11, 14]","[5, 6, 7, 9, 16]",0.6815286624203821
20,"[2, 3, 11, 15]","[5, 6, 7, 9, 16]",0.7420382165605095
21,"[2, 3, 11, 17]","[5, 6, 7, 9, 16]",0.697452229299363
22,"[2, 3, 13, 14]","[5, 6, 7, 9, 16]",0.7229299363057324
23,"[2, 3, 13, 15]","[5, 6, 7, 9, 16]",0.7866242038216561
24,"[2, 3, 13, 17]","[5, 6, 7, 9, 16]",0.7356687898089171
25,"[2, 3, 14, 15]","[5, 6, 7, 9, 16]",0.767515923566879
26,"[2, 3, 14, 17]","[5, 6, 7, 9, 16]",0.6624203821656051
27,"[2, 3, 15, 17]","[5, 6, 7, 9, 16]",0.7165605095541401
28,"[2, 4, 8, 10]","[5, 6, 7, 9, 16]",0.8057324840764332
29,"[2, 4, 8, 11]","[5, 6, 7, 9, 16]",0.7484076433121019
30,"[2, 4, 8, 13]","[5, 6, 7, 9, 16]",0.8471337579617835
31,"[2, 4, 8, 14]","[5, 6, 7, 9, 16]",0.7802547770700637
32,"[2, 4, 8, 15]","[5, 6, 7, 9, 16]",0.8248407643312102
33,"[2, 4, 8, 17]","[5, 6, 7, 9, 16]",0.697452229299363
34,"[2, 4, 10, 11]","[5, 6, 7, 9, 16]",0.7707006369426752
35,"[2, 4, 10, 13]","[5, 6, 7, 9, 16]",0.802547770700637
36,"[2, 4, 10, 14]","[5, 6, 7, 9, 16]",0.7834394904458599
37,"[2, 4, 10, 15]","[5, 6, 7, 9, 16]",0.7611464968152867
38,"[2, 4, 10, 17]","[5, 6, 7, 9, 16]",0.7420382165605095
39,"[2, 4, 11, 13]","[5, 6, 7, 9, 16]",0.7929936305732485
40,"[2, 4, 11, 14]","[5, 6, 7, 9, 16]",0.7420382165605095
41,"[2, 4, 11, 15]","[5, 6, 7, 9, 16]",0.7356687898089171
42,"[2, 4, 11, 17]","[5, 6, 7, 9, 16]",0.7038216560509554
43,"[2, 4, 13, 14]","[5, 6, 7, 9, 16]",0.7929936305732485
44,"[2, 4, 13, 15]","[5, 6, 7, 9, 16]",0.8089171974522293
45,"[2, 4, 13, 17]","[5, 6, 7, 9, 16]",0.7643312101910829
46,"[2, 4, 14, 15]","[5, 6, 7, 9, 16]",0.7866242038216561
47,"[2, 4, 14, 17]","[5, 6, 7, 9, 16]",0.7484076433121019
48,"[2, 4, 15, 17]","[5, 6, 7, 9, 16]",0.7388535031847133
49,"[2, 8, 10, 11]","[5, 6, 7, 9, 16]",0.7834394904458599
50,"[2, 8, 10, 13]","[5, 6, 7, 9, 16]",0.8312101910828026
51,"[2, 8, 10, 14]","[5, 6, 7, 9, 16]",0.7898089171974523
52,"[2, 8, 10, 15]","[5, 6, 7, 9, 16]",0.8471337579617835
53,"[2, 8, 10, 17]","[5, 6, 7, 9, 16]",0.7898089171974523
54,"[2, 8, 11, 13]","[5, 6, 7, 9, 16]",0.7929936305732485
55,"[2, 8, 11, 14]","[5, 6, 7, 9, 16]",0.7356687898089171
56,"[2, 8, 11, 15]","[5, 6, 7, 9, 16]",0.7611464968152867
57,"[2, 8, 11, 17]","[5, 6, 7, 9, 16]",0.7484076433121019
58,"[2, 8, 13, 14]","[5, 6, 7, 9, 16]",0.8535031847133758
59,"[2, 8, 13, 15]","[5, 6, 7, 9, 16]",0.8535031847133758
60,"[2, 8, 13, 17]","[5, 6, 7, 9, 16]",0.8121019108280255
61,"[2, 8, 14, 15]","[5, 6, 7, 9, 16]",0.7898089171974523
62,"[2, 8, 14, 17]","[5, 6, 7, 9, 16]",0.7197452229299363
63,"[2, 8, 15, 17]","[5, 6, 7, 9, 16]",0.7707006369426752
