,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16]",[17],0.4406779661016949
1,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17]",[16],0.7692307692307693
2,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17]",[15],0.9036144578313253
3,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17]",[14],0.5949367088607594
4,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17]",[13],0.8598130841121495
5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17]",[11],0.3645833333333333
6,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17]",[10],0.7425742574257426
7,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",[9],0.75
8,"[2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17]",[8],0.6829268292682927
9,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17]",[7],0.8172043010752689
10,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",[6],0.8
11,"[2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",[5],0.9375
12,"[2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",[4],0.5384615384615384
13,"[2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",[3],0.5866666666666667
14,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",[2],0.9
