,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 8, 10, 11, 13, 14]","[5, 6, 7, 9, 16]",0.8343949044585988
1,"[2, 3, 4, 8, 10, 11, 13, 15]","[5, 6, 7, 9, 16]",0.8757961783439491
2,"[2, 3, 4, 8, 10, 11, 13, 17]","[5, 6, 7, 9, 16]",0.8280254777070064
3,"[2, 3, 4, 8, 10, 11, 14, 15]","[5, 6, 7, 9, 16]",0.8726114649681529
4,"[2, 3, 4, 8, 10, 11, 14, 17]","[5, 6, 7, 9, 16]",0.7993630573248408
5,"[2, 3, 4, 8, 10, 11, 15, 17]","[5, 6, 7, 9, 16]",0.8439490445859873
6,"[2, 3, 4, 8, 10, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8853503184713376
7,"[2, 3, 4, 8, 10, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8471337579617835
8,"[2, 3, 4, 8, 10, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8471337579617835
9,"[2, 3, 4, 8, 10, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8471337579617835
10,"[2, 3, 4, 8, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8598726114649682
11,"[2, 3, 4, 8, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8089171974522293
12,"[2, 3, 4, 8, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8407643312101911
13,"[2, 3, 4, 8, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.802547770700637
14,"[2, 3, 4, 8, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8407643312101911
15,"[2, 3, 4, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8535031847133758
16,"[2, 3, 4, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.7961783439490446
17,"[2, 3, 4, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.821656050955414
18,"[2, 3, 4, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8057324840764332
19,"[2, 3, 4, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8343949044585988
20,"[2, 3, 4, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.802547770700637
21,"[2, 3, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8503184713375797
22,"[2, 3, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.7770700636942676
23,"[2, 3, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8312101910828026
24,"[2, 3, 8, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8248407643312102
25,"[2, 3, 8, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8439490445859873
26,"[2, 3, 8, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7866242038216561
27,"[2, 3, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7929936305732485
28,"[2, 4, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.856687898089172
29,"[2, 4, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.821656050955414
30,"[2, 4, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8471337579617835
31,"[2, 4, 8, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8343949044585988
32,"[2, 4, 8, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8598726114649682
33,"[2, 4, 8, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8152866242038217
34,"[2, 4, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8280254777070064
35,"[2, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8439490445859873
36,"[3, 4, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.89171974522293
37,"[3, 4, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.802547770700637
38,"[3, 4, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8598726114649682
39,"[3, 4, 8, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8757961783439491
40,"[3, 4, 8, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8694267515923567
41,"[3, 4, 8, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.821656050955414
42,"[3, 4, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8057324840764332
43,"[3, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.821656050955414
44,"[4, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8280254777070064
