,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.910828025477707
1,"[2, 3, 4, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8248407643312102
2,"[2, 3, 4, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8630573248407644
3,"[2, 3, 4, 8, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8853503184713376
4,"[2, 3, 4, 8, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8757961783439491
5,"[2, 3, 4, 8, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8343949044585988
6,"[2, 3, 4, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8375796178343949
7,"[2, 3, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8280254777070064
8,"[2, 4, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8439490445859873
9,"[3, 4, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.856687898089172
