,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 8]","[5, 6, 7, 9, 16]",0.7070063694267515
1,"[2, 3, 4, 10]","[5, 6, 7, 9, 16]",0.7707006369426752
2,"[2, 3, 4, 11]","[5, 6, 7, 9, 16]",0.7165605095541401
3,"[2, 3, 4, 13]","[5, 6, 7, 9, 16]",0.802547770700637
4,"[2, 3, 4, 14]","[5, 6, 7, 9, 16]",0.7038216560509554
5,"[2, 3, 4, 15]","[5, 6, 7, 9, 16]",0.7388535031847133
6,"[2, 3, 4, 17]","[5, 6, 7, 9, 16]",0.6337579617834395
7,"[2, 3, 8, 10]","[5, 6, 7, 9, 16]",0.7834394904458599
8,"[2, 3, 8, 11]","[5, 6, 7, 9, 16]",0.7484076433121019
9,"[2, 3, 8, 13]","[5, 6, 7, 9, 16]",0.856687898089172
10,"[2, 3, 8, 14]","[5, 6, 7, 9, 16]",0.7388535031847133
11,"[2, 3, 8, 15]","[5, 6, 7, 9, 16]",0.7707006369426752
12,"[2, 3, 8, 17]","[5, 6, 7, 9, 16]",0.6751592356687898
13,"[2, 3, 10, 11]","[5, 6, 7, 9, 16]",0.7898089171974523
14,"[2, 3, 10, 13]","[5, 6, 7, 9, 16]",0.8375796178343949
15,"[2, 3, 10, 14]","[5, 6, 7, 9, 16]",0.7929936305732485
16,"[2, 3, 10, 15]","[5, 6, 7, 9, 16]",0.8471337579617835
17,"[2, 3, 10, 17]","[5, 6, 7, 9, 16]",0.732484076433121
18,"[2, 3, 11, 13]","[5, 6, 7, 9, 16]",0.7834394904458599
19,"[2, 3, 11, 14]","[5, 6, 7, 9, 16]",0.732484076433121
20,"[2, 3, 11, 15]","[5, 6, 7, 9, 16]",0.8343949044585988
21,"[2, 3, 11, 17]","[5, 6, 7, 9, 16]",0.7101910828025477
22,"[2, 3, 13, 14]","[5, 6, 7, 9, 16]",0.7993630573248408
23,"[2, 3, 13, 15]","[5, 6, 7, 9, 16]",0.8248407643312102
24,"[2, 3, 13, 17]","[5, 6, 7, 9, 16]",0.7770700636942676
25,"[2, 3, 14, 15]","[5, 6, 7, 9, 16]",0.7802547770700637
26,"[2, 3, 14, 17]","[5, 6, 7, 9, 16]",0.6592356687898089
27,"[2, 3, 15, 17]","[5, 6, 7, 9, 16]",0.6942675159235668
28,"[2, 4, 8, 10]","[5, 6, 7, 9, 16]",0.8375796178343949
29,"[2, 4, 8, 11]","[5, 6, 7, 9, 16]",0.7866242038216561
30,"[2, 4, 8, 13]","[5, 6, 7, 9, 16]",0.8757961783439491
31,"[2, 4, 8, 14]","[5, 6, 7, 9, 16]",0.7961783439490446
32,"[2, 4, 8, 15]","[5, 6, 7, 9, 16]",0.8312101910828026
33,"[2, 4, 8, 17]","[5, 6, 7, 9, 16]",0.7420382165605095
34,"[2, 4, 10, 11]","[5, 6, 7, 9, 16]",0.7770700636942676
35,"[2, 4, 10, 13]","[5, 6, 7, 9, 16]",0.8057324840764332
36,"[2, 4, 10, 14]","[5, 6, 7, 9, 16]",0.7898089171974523
37,"[2, 4, 10, 15]","[5, 6, 7, 9, 16]",0.8343949044585988
38,"[2, 4, 10, 17]","[5, 6, 7, 9, 16]",0.732484076433121
39,"[2, 4, 11, 13]","[5, 6, 7, 9, 16]",0.8121019108280255
40,"[2, 4, 11, 14]","[5, 6, 7, 9, 16]",0.7420382165605095
41,"[2, 4, 11, 15]","[5, 6, 7, 9, 16]",0.7961783439490446
42,"[2, 4, 11, 17]","[5, 6, 7, 9, 16]",0.6878980891719745
43,"[2, 4, 13, 14]","[5, 6, 7, 9, 16]",0.8121019108280255
44,"[2, 4, 13, 15]","[5, 6, 7, 9, 16]",0.8375796178343949
45,"[2, 4, 13, 17]","[5, 6, 7, 9, 16]",0.7738853503184714
46,"[2, 4, 14, 15]","[5, 6, 7, 9, 16]",0.7961783439490446
47,"[2, 4, 14, 17]","[5, 6, 7, 9, 16]",0.697452229299363
48,"[2, 4, 15, 17]","[5, 6, 7, 9, 16]",0.7579617834394905
49,"[2, 8, 10, 11]","[5, 6, 7, 9, 16]",0.8280254777070064
50,"[2, 8, 10, 13]","[5, 6, 7, 9, 16]",0.8598726114649682
51,"[2, 8, 10, 14]","[5, 6, 7, 9, 16]",0.8343949044585988
52,"[2, 8, 10, 15]","[5, 6, 7, 9, 16]",0.8853503184713376
53,"[2, 8, 10, 17]","[5, 6, 7, 9, 16]",0.802547770700637
54,"[2, 8, 11, 13]","[5, 6, 7, 9, 16]",0.8662420382165605
55,"[2, 8, 11, 14]","[5, 6, 7, 9, 16]",0.7770700636942676
56,"[2, 8, 11, 15]","[5, 6, 7, 9, 16]",0.8789808917197452
57,"[2, 8, 11, 17]","[5, 6, 7, 9, 16]",0.802547770700637
58,"[2, 8, 13, 14]","[5, 6, 7, 9, 16]",0.8949044585987261
59,"[2, 8, 13, 15]","[5, 6, 7, 9, 16]",0.8503184713375797
60,"[2, 8, 13, 17]","[5, 6, 7, 9, 16]",0.8312101910828026
61,"[2, 8, 14, 15]","[5, 6, 7, 9, 16]",0.8471337579617835
62,"[2, 8, 14, 17]","[5, 6, 7, 9, 16]",0.7515923566878981
63,"[2, 8, 15, 17]","[5, 6, 7, 9, 16]",0.7802547770700637
64,"[2, 10, 11, 13]","[5, 6, 7, 9, 16]",0.8407643312101911
65,"[2, 10, 11, 14]","[5, 6, 7, 9, 16]",0.7866242038216561
66,"[2, 10, 11, 15]","[5, 6, 7, 9, 16]",0.8375796178343949
67,"[2, 10, 11, 17]","[5, 6, 7, 9, 16]",0.7866242038216561
68,"[2, 10, 13, 14]","[5, 6, 7, 9, 16]",0.8439490445859873
69,"[2, 10, 13, 15]","[5, 6, 7, 9, 16]",0.8662420382165605
70,"[2, 10, 13, 17]","[5, 6, 7, 9, 16]",0.802547770700637
71,"[2, 10, 14, 15]","[5, 6, 7, 9, 16]",0.8471337579617835
72,"[2, 10, 14, 17]","[5, 6, 7, 9, 16]",0.7579617834394905
73,"[2, 10, 15, 17]","[5, 6, 7, 9, 16]",0.8248407643312102
74,"[2, 11, 13, 14]","[5, 6, 7, 9, 16]",0.7961783439490446
75,"[2, 11, 13, 15]","[5, 6, 7, 9, 16]",0.8503184713375797
76,"[2, 11, 13, 17]","[5, 6, 7, 9, 16]",0.7738853503184714
77,"[2, 11, 14, 15]","[5, 6, 7, 9, 16]",0.7929936305732485
78,"[2, 11, 14, 17]","[5, 6, 7, 9, 16]",0.7484076433121019
79,"[2, 11, 15, 17]","[5, 6, 7, 9, 16]",0.8089171974522293
80,"[2, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8343949044585988
81,"[2, 13, 14, 17]","[5, 6, 7, 9, 16]",0.7898089171974523
82,"[2, 13, 15, 17]","[5, 6, 7, 9, 16]",0.7738853503184714
83,"[2, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7388535031847133
84,"[3, 4, 8, 10]","[5, 6, 7, 9, 16]",0.8152866242038217
85,"[3, 4, 8, 11]","[5, 6, 7, 9, 16]",0.6815286624203821
86,"[3, 4, 8, 13]","[5, 6, 7, 9, 16]",0.8503184713375797
87,"[3, 4, 8, 14]","[5, 6, 7, 9, 16]",0.6656050955414012
88,"[3, 4, 8, 15]","[5, 6, 7, 9, 16]",0.8089171974522293
89,"[3, 4, 8, 17]","[5, 6, 7, 9, 16]",0.6114649681528662
90,"[3, 4, 10, 11]","[5, 6, 7, 9, 16]",0.7484076433121019
91,"[3, 4, 10, 13]","[5, 6, 7, 9, 16]",0.7898089171974523
92,"[3, 4, 10, 14]","[5, 6, 7, 9, 16]",0.7484076433121019
93,"[3, 4, 10, 15]","[5, 6, 7, 9, 16]",0.8152866242038217
94,"[3, 4, 10, 17]","[5, 6, 7, 9, 16]",0.732484076433121
95,"[3, 4, 11, 13]","[5, 6, 7, 9, 16]",0.7866242038216561
96,"[3, 4, 11, 14]","[5, 6, 7, 9, 16]",0.6815286624203821
97,"[3, 4, 11, 15]","[5, 6, 7, 9, 16]",0.8089171974522293
98,"[3, 4, 11, 17]","[5, 6, 7, 9, 16]",0.5700636942675159
99,"[3, 4, 13, 14]","[5, 6, 7, 9, 16]",0.7961783439490446
100,"[3, 4, 13, 15]","[5, 6, 7, 9, 16]",0.802547770700637
101,"[3, 4, 13, 17]","[5, 6, 7, 9, 16]",0.7420382165605095
102,"[3, 4, 14, 15]","[5, 6, 7, 9, 16]",0.7611464968152867
103,"[3, 4, 14, 17]","[5, 6, 7, 9, 16]",0.5605095541401274
104,"[3, 4, 15, 17]","[5, 6, 7, 9, 16]",0.7388535031847133
105,"[3, 8, 10, 11]","[5, 6, 7, 9, 16]",0.8121019108280255
106,"[3, 8, 10, 13]","[5, 6, 7, 9, 16]",0.8375796178343949
107,"[3, 8, 10, 14]","[5, 6, 7, 9, 16]",0.856687898089172
108,"[3, 8, 10, 15]","[5, 6, 7, 9, 16]",0.8694267515923567
109,"[3, 8, 10, 17]","[5, 6, 7, 9, 16]",0.7738853503184714
110,"[3, 8, 11, 13]","[5, 6, 7, 9, 16]",0.8407643312101911
111,"[3, 8, 11, 14]","[5, 6, 7, 9, 16]",0.7802547770700637
112,"[3, 8, 11, 15]","[5, 6, 7, 9, 16]",0.8885350318471338
113,"[3, 8, 11, 17]","[5, 6, 7, 9, 16]",0.6751592356687898
