,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 8, 10, 11]","[5, 6, 7, 9, 16]",0.8375796178343949
1,"[2, 3, 4, 8, 10, 13]","[5, 6, 7, 9, 16]",0.8343949044585988
2,"[2, 3, 4, 8, 10, 14]","[5, 6, 7, 9, 16]",0.8152866242038217
3,"[2, 3, 4, 8, 10, 15]","[5, 6, 7, 9, 16]",0.8949044585987261
4,"[2, 3, 4, 8, 10, 17]","[5, 6, 7, 9, 16]",0.7929936305732485
5,"[2, 3, 4, 8, 11, 13]","[5, 6, 7, 9, 16]",0.8726114649681529
6,"[2, 3, 4, 8, 11, 14]","[5, 6, 7, 9, 16]",0.7738853503184714
7,"[2, 3, 4, 8, 11, 15]","[5, 6, 7, 9, 16]",0.856687898089172
8,"[2, 3, 4, 8, 11, 17]","[5, 6, 7, 9, 16]",0.7356687898089171
9,"[2, 3, 4, 8, 13, 14]","[5, 6, 7, 9, 16]",0.8726114649681529
10,"[2, 3, 4, 8, 13, 15]","[5, 6, 7, 9, 16]",0.8821656050955414
11,"[2, 3, 4, 8, 13, 17]","[5, 6, 7, 9, 16]",0.8343949044585988
12,"[2, 3, 4, 8, 14, 15]","[5, 6, 7, 9, 16]",0.856687898089172
13,"[2, 3, 4, 8, 14, 17]","[5, 6, 7, 9, 16]",0.7356687898089171
14,"[2, 3, 4, 8, 15, 17]","[5, 6, 7, 9, 16]",0.7834394904458599
15,"[2, 3, 4, 10, 11, 13]","[5, 6, 7, 9, 16]",0.8057324840764332
16,"[2, 3, 4, 10, 11, 14]","[5, 6, 7, 9, 16]",0.7579617834394905
17,"[2, 3, 4, 10, 11, 15]","[5, 6, 7, 9, 16]",0.8343949044585988
18,"[2, 3, 4, 10, 11, 17]","[5, 6, 7, 9, 16]",0.7738853503184714
19,"[2, 3, 4, 10, 13, 14]","[5, 6, 7, 9, 16]",0.802547770700637
20,"[2, 3, 4, 10, 13, 15]","[5, 6, 7, 9, 16]",0.8280254777070064
21,"[2, 3, 4, 10, 13, 17]","[5, 6, 7, 9, 16]",0.7834394904458599
22,"[2, 3, 4, 10, 14, 15]","[5, 6, 7, 9, 16]",0.7961783439490446
23,"[2, 3, 4, 10, 14, 17]","[5, 6, 7, 9, 16]",0.7420382165605095
24,"[2, 3, 4, 10, 15, 17]","[5, 6, 7, 9, 16]",0.7993630573248408
25,"[2, 3, 4, 11, 13, 14]","[5, 6, 7, 9, 16]",0.8152866242038217
26,"[2, 3, 4, 11, 13, 15]","[5, 6, 7, 9, 16]",0.8375796178343949
27,"[2, 3, 4, 11, 13, 17]","[5, 6, 7, 9, 16]",0.7802547770700637
28,"[2, 3, 4, 11, 14, 15]","[5, 6, 7, 9, 16]",0.7834394904458599
29,"[2, 3, 4, 11, 14, 17]","[5, 6, 7, 9, 16]",0.7165605095541401
