,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 8, 10, 11, 13, 14]","[5, 6, 7, 9, 16]",0.8598726114649682
1,"[2, 3, 4, 8, 10, 11, 13, 15]","[5, 6, 7, 9, 16]",0.89171974522293
2,"[2, 3, 4, 8, 10, 11, 13, 17]","[5, 6, 7, 9, 16]",0.8439490445859873
3,"[2, 3, 4, 8, 10, 11, 14, 15]","[5, 6, 7, 9, 16]",0.8535031847133758
4,"[2, 3, 4, 8, 10, 11, 14, 17]","[5, 6, 7, 9, 16]",0.8184713375796179
5,"[2, 3, 4, 8, 10, 11, 15, 17]","[5, 6, 7, 9, 16]",0.8535031847133758
6,"[2, 3, 4, 8, 10, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8821656050955414
7,"[2, 3, 4, 8, 10, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8375796178343949
8,"[2, 3, 4, 8, 10, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8853503184713376
9,"[2, 3, 4, 8, 10, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8789808917197452
10,"[2, 3, 4, 8, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8821656050955414
11,"[2, 3, 4, 8, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8471337579617835
12,"[2, 3, 4, 8, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8694267515923567
13,"[2, 3, 4, 8, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8280254777070064
14,"[2, 3, 4, 8, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8439490445859873
15,"[2, 3, 4, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8407643312101911
16,"[2, 3, 4, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.7802547770700637
17,"[2, 3, 4, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.802547770700637
18,"[2, 3, 4, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8184713375796179
19,"[2, 3, 4, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8152866242038217
20,"[2, 3, 4, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8089171974522293
21,"[2, 3, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.9012738853503185
22,"[2, 3, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8375796178343949
23,"[2, 3, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8757961783439491
24,"[2, 3, 8, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8662420382165605
25,"[2, 3, 8, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8853503184713376
26,"[2, 3, 8, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8662420382165605
27,"[2, 3, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8439490445859873
28,"[2, 4, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8821656050955414
29,"[2, 4, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8471337579617835
30,"[2, 4, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.89171974522293
31,"[2, 4, 8, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8694267515923567
32,"[2, 4, 8, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8789808917197452
33,"[2, 4, 8, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8789808917197452
34,"[2, 4, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8057324840764332
35,"[2, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8471337579617835
36,"[3, 4, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8757961783439491
37,"[3, 4, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8726114649681529
38,"[3, 4, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8726114649681529
39,"[3, 4, 8, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8726114649681529
40,"[3, 4, 8, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8885350318471338
41,"[3, 4, 8, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.89171974522293
42,"[3, 4, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.821656050955414
43,"[3, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8980891719745223
44,"[4, 8, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8821656050955414
