,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 8, 10, 11, 13]","[5, 6, 7, 9, 16]",0.8375796178343949
1,"[2, 3, 4, 8, 10, 11, 14]","[5, 6, 7, 9, 16]",0.8121019108280255
2,"[2, 3, 4, 8, 10, 11, 15]","[5, 6, 7, 9, 16]",0.8821656050955414
3,"[2, 3, 4, 8, 10, 11, 17]","[5, 6, 7, 9, 16]",0.8152866242038217
4,"[2, 3, 4, 8, 10, 13, 14]","[5, 6, 7, 9, 16]",0.8471337579617835
5,"[2, 3, 4, 8, 10, 13, 15]","[5, 6, 7, 9, 16]",0.8726114649681529
6,"[2, 3, 4, 8, 10, 13, 17]","[5, 6, 7, 9, 16]",0.8535031847133758
7,"[2, 3, 4, 8, 10, 14, 15]","[5, 6, 7, 9, 16]",0.8694267515923567
8,"[2, 3, 4, 8, 10, 14, 17]","[5, 6, 7, 9, 16]",0.8184713375796179
9,"[2, 3, 4, 8, 10, 15, 17]","[5, 6, 7, 9, 16]",0.8503184713375797
10,"[2, 3, 4, 8, 11, 13, 14]","[5, 6, 7, 9, 16]",0.8598726114649682
11,"[2, 3, 4, 8, 11, 13, 15]","[5, 6, 7, 9, 16]",0.8662420382165605
12,"[2, 3, 4, 8, 11, 13, 17]","[5, 6, 7, 9, 16]",0.8630573248407644
13,"[2, 3, 4, 8, 11, 14, 15]","[5, 6, 7, 9, 16]",0.821656050955414
14,"[2, 3, 4, 8, 11, 14, 17]","[5, 6, 7, 9, 16]",0.7707006369426752
15,"[2, 3, 4, 8, 11, 15, 17]","[5, 6, 7, 9, 16]",0.8375796178343949
16,"[2, 3, 4, 8, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8757961783439491
17,"[2, 3, 4, 8, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8343949044585988
18,"[2, 3, 4, 8, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8471337579617835
19,"[2, 3, 4, 8, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8089171974522293
20,"[2, 3, 4, 10, 11, 13, 14]","[5, 6, 7, 9, 16]",0.802547770700637
21,"[2, 3, 4, 10, 11, 13, 15]","[5, 6, 7, 9, 16]",0.8439490445859873
22,"[2, 3, 4, 10, 11, 13, 17]","[5, 6, 7, 9, 16]",0.7929936305732485
23,"[2, 3, 4, 10, 11, 14, 15]","[5, 6, 7, 9, 16]",0.8152866242038217
24,"[2, 3, 4, 10, 11, 14, 17]","[5, 6, 7, 9, 16]",0.7643312101910829
25,"[2, 3, 4, 10, 11, 15, 17]","[5, 6, 7, 9, 16]",0.8121019108280255
26,"[2, 3, 4, 10, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8184713375796179
27,"[2, 3, 4, 10, 13, 14, 17]","[5, 6, 7, 9, 16]",0.7993630573248408
28,"[2, 3, 4, 10, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8184713375796179
29,"[2, 3, 4, 10, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7929936305732485
30,"[2, 3, 4, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8312101910828026
31,"[2, 3, 4, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.7770700636942676
32,"[2, 3, 4, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8152866242038217
33,"[2, 3, 4, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7707006369426752
34,"[2, 3, 4, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7929936305732485
35,"[2, 3, 8, 10, 11, 13, 14]","[5, 6, 7, 9, 16]",0.8662420382165605
36,"[2, 3, 8, 10, 11, 13, 15]","[5, 6, 7, 9, 16]",0.89171974522293
37,"[2, 3, 8, 10, 11, 13, 17]","[5, 6, 7, 9, 16]",0.8535031847133758
38,"[2, 3, 8, 10, 11, 14, 15]","[5, 6, 7, 9, 16]",0.8885350318471338
39,"[2, 3, 8, 10, 11, 14, 17]","[5, 6, 7, 9, 16]",0.8152866242038217
40,"[2, 3, 8, 10, 11, 15, 17]","[5, 6, 7, 9, 16]",0.8789808917197452
41,"[2, 3, 8, 10, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8630573248407644
42,"[2, 3, 8, 10, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8535031847133758
43,"[2, 3, 8, 10, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8757961783439491
44,"[2, 3, 8, 10, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8821656050955414
45,"[2, 3, 8, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8726114649681529
46,"[2, 3, 8, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.856687898089172
47,"[2, 3, 8, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8789808917197452
48,"[2, 3, 8, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8375796178343949
49,"[2, 3, 8, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8407643312101911
50,"[2, 3, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8503184713375797
51,"[2, 3, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8057324840764332
52,"[2, 3, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8598726114649682
53,"[2, 3, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.802547770700637
54,"[2, 3, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8439490445859873
55,"[2, 3, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8184713375796179
56,"[2, 4, 8, 10, 11, 13, 14]","[5, 6, 7, 9, 16]",0.8535031847133758
57,"[2, 4, 8, 10, 11, 13, 15]","[5, 6, 7, 9, 16]",0.8789808917197452
58,"[2, 4, 8, 10, 11, 13, 17]","[5, 6, 7, 9, 16]",0.8343949044585988
59,"[2, 4, 8, 10, 11, 14, 15]","[5, 6, 7, 9, 16]",0.8694267515923567
60,"[2, 4, 8, 10, 11, 14, 17]","[5, 6, 7, 9, 16]",0.8248407643312102
61,"[2, 4, 8, 10, 11, 15, 17]","[5, 6, 7, 9, 16]",0.8630573248407644
62,"[2, 4, 8, 10, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8789808917197452
63,"[2, 4, 8, 10, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8503184713375797
64,"[2, 4, 8, 10, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8757961783439491
65,"[2, 4, 8, 10, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8439490445859873
66,"[2, 4, 8, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8821656050955414
67,"[2, 4, 8, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8121019108280255
68,"[2, 4, 8, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8853503184713376
69,"[2, 4, 8, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8375796178343949
70,"[2, 4, 8, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8503184713375797
71,"[2, 4, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8152866242038217
72,"[2, 4, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.767515923566879
73,"[2, 4, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.7993630573248408
74,"[2, 4, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7866242038216561
75,"[2, 4, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7898089171974523
76,"[2, 4, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.7611464968152867
77,"[2, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8757961783439491
78,"[2, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8503184713375797
79,"[2, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8503184713375797
80,"[2, 8, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8535031847133758
81,"[2, 8, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8694267515923567
82,"[2, 8, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8630573248407644
83,"[2, 10, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8471337579617835
84,"[3, 4, 8, 10, 11, 13, 14]","[5, 6, 7, 9, 16]",0.8662420382165605
85,"[3, 4, 8, 10, 11, 13, 15]","[5, 6, 7, 9, 16]",0.8726114649681529
86,"[3, 4, 8, 10, 11, 13, 17]","[5, 6, 7, 9, 16]",0.8407643312101911
87,"[3, 4, 8, 10, 11, 14, 15]","[5, 6, 7, 9, 16]",0.8757961783439491
88,"[3, 4, 8, 10, 11, 14, 17]","[5, 6, 7, 9, 16]",0.8248407643312102
89,"[3, 4, 8, 10, 11, 15, 17]","[5, 6, 7, 9, 16]",0.8471337579617835
90,"[3, 4, 8, 10, 13, 14, 15]","[5, 6, 7, 9, 16]",0.89171974522293
91,"[3, 4, 8, 10, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8375796178343949
92,"[3, 4, 8, 10, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8853503184713376
93,"[3, 4, 8, 10, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8535031847133758
94,"[3, 4, 8, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.9012738853503185
95,"[3, 4, 8, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.821656050955414
96,"[3, 4, 8, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.856687898089172
97,"[3, 4, 8, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8280254777070064
98,"[3, 4, 8, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8789808917197452
99,"[3, 4, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8280254777070064
100,"[3, 4, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.7993630573248408
101,"[3, 4, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8312101910828026
102,"[3, 4, 10, 11, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8057324840764332
103,"[3, 4, 10, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8248407643312102
104,"[3, 4, 11, 13, 14, 15, 17]","[5, 6, 7, 9, 16]",0.8057324840764332
105,"[3, 8, 10, 11, 13, 14, 15]","[5, 6, 7, 9, 16]",0.8757961783439491
106,"[3, 8, 10, 11, 13, 14, 17]","[5, 6, 7, 9, 16]",0.8503184713375797
107,"[3, 8, 10, 11, 13, 15, 17]","[5, 6, 7, 9, 16]",0.8757961783439491
