,subjects_in_train,subjects_in_test,acc
0,[2],"[3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",0.515993265993266
1,[3],"[2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",0.5225916453537937
2,[4],"[2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",0.4948717948717949
3,[5],"[2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",0.565068493150685
4,[6],"[2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",0.5038693035253654
5,[7],"[2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17]",0.664069264069264
6,[8],"[2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17]",0.4665523156089194
7,[9],"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",0.5164359861591695
8,[10],"[2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17]",0.5597210113339146
9,[11],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17]",0.4149305555555556
10,[13],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17]",0.5346187554776511
11,[14],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17]",0.4542343883661249
12,[15],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17]",0.5253218884120172
13,[16],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17]",0.5743589743589743
14,[17],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16]",0.1665264928511354
