,subjects_in_train,subjects_in_test,acc
0,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14]","[16, 17, 15]",0.6848484848484848
1,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]","[16, 17, 14]",0.725
2,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16]","[17, 14, 15]",0.7222222222222222
3,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 17]","[16, 14, 15]",0.7272727272727273
4,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15]","[16, 17, 13]",0.723404255319149
5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 16]","[17, 13, 15]",0.7473684210526316
6,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 17]","[16, 13, 15]",0.7990196078431373
7,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 16]","[17, 13, 14]",0.7351351351351352
8,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 17]","[16, 13, 14]",0.7135678391959799
9,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 17]","[13, 14, 15]",0.7810945273631841
10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15]","[16, 17, 11]",0.6149425287356322
11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 16]","[17, 11, 15]",0.6931818181818182
12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 17]","[16, 11, 15]",0.7421052631578947
13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 15, 16]","[17, 11, 14]",0.5964912280701754
14,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 15, 17]","[16, 11, 14]",0.6702702702702703
15,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 16, 17]","[11, 14, 15]",0.7005347593582888
16,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 16]","[17, 11, 13]",0.678391959798995
17,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 17]","[16, 11, 13]",0.7464788732394366
18,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 16, 17]","[11, 13, 15]",0.7674418604651163
19,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 16, 17]","[11, 13, 14]",0.6619047619047619
20,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15]","[16, 17, 10]",0.6612021857923497
21,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16]","[17, 10, 15]",0.7405405405405405
22,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 17]","[16, 10, 15]",0.6984924623115578
23,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 15, 16]","[17, 10, 14]",0.65
24,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17]","[16, 10, 14]",0.7371134020618557
25,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17]","[10, 14, 15]",0.7551020408163265
26,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 16]","[17, 10, 13]",0.7019230769230769
27,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 17]","[16, 10, 13]",0.7432432432432432
28,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 16, 17]","[10, 13, 15]",0.8214285714285714
29,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 15, 16, 17]","[10, 13, 14]",0.7077625570776256
30,"[2, 3, 4, 5, 6, 7, 8, 9, 13, 14, 15, 16]","[17, 10, 11]",0.6237113402061856
31,"[2, 3, 4, 5, 6, 7, 8, 9, 13, 14, 15, 17]","[16, 10, 11]",0.7067307692307693
32,"[2, 3, 4, 5, 6, 7, 8, 9, 13, 14, 16, 17]","[10, 11, 15]",0.7476190476190476
33,"[2, 3, 4, 5, 6, 7, 8, 9, 13, 15, 16, 17]","[10, 11, 14]",0.6439024390243903
34,"[2, 3, 4, 5, 6, 7, 8, 9, 14, 15, 16, 17]","[10, 11, 13]",0.7381974248927039
35,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15]","[16, 9, 17]",0.7176470588235294
36,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16]","[9, 17, 15]",0.6918604651162791
37,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 17]","[16, 9, 15]",0.8387096774193549
38,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 15, 16]","[9, 14, 17]",0.6287425149700598
39,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 15, 17]","[16, 9, 14]",0.8011049723756906
40,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 16, 17]","[9, 14, 15]",0.7431693989071039
41,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 15, 16]","[9, 13, 17]",0.6974358974358974
42,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 15, 17]","[16, 9, 13]",0.8181818181818182
43,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 16, 17]","[9, 13, 15]",0.8056872037914692
44,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 15, 16, 17]","[9, 13, 14]",0.7233009708737864
45,"[2, 3, 4, 5, 6, 7, 8, 10, 13, 14, 15, 16]","[9, 11, 17]",0.6022099447513812
46,"[2, 3, 4, 5, 6, 7, 8, 10, 13, 14, 15, 17]","[16, 9, 11]",0.764102564102564
47,"[2, 3, 4, 5, 6, 7, 8, 10, 13, 14, 16, 17]","[9, 11, 15]",0.7258883248730964
48,"[2, 3, 4, 5, 6, 7, 8, 10, 13, 15, 16, 17]","[9, 11, 14]",0.6354166666666666
49,"[2, 3, 4, 5, 6, 7, 8, 10, 14, 15, 16, 17]","[9, 11, 13]",0.7136363636363636
50,"[2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 15, 16]","[9, 10, 17]",0.6684210526315789
51,"[2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 15, 17]","[16, 9, 10]",0.75
